timestamp,asset_id,vibration_rms,temperature_c,load_percent,failure_phase,failure_start_hour
2025-12-31 23:59:52,pump-001,2.8968071386799608,45.31161160722608,73.68897309396552,0,48
2026-01-01 00:01:08,pump-001,3.0799218407883235,45.01215011979796,75.71619896182484,0,48
2026-01-01 00:01:56,pump-001,3.032018854601572,45.96435999632016,74.90416466223644,0,48
2026-01-01 00:02:53,pump-001,3.0792370897258605,44.92170387280982,75.79702275952165,0,48
2026-01-01 00:03:53,pump-001,3.015814254647789,44.42093894525256,73.86734869006155,0,48
2026-01-01 00:05:00,pump-001,3.015814254647789,44.42093894525256,73.86734869006155,0,48
2026-01-01 00:06:03,pump-001,2.804180093746054,45.304773236151995,78.88684122115656,0,48
2026-01-01 00:07:04,pump-001,2.7879139422364303,45.05245250552302,72.38417272740261,0,48
2026-01-01 00:08:07,pump-001,3.116298013755567,44.7622539343657,76.22605168690609,0,48
2026-01-01 00:09:00,pump-001,2.934203721673777,43.95202919999153,75.97748456177843,0,48
2026-01-01 00:10:04,pump-001,3.0346624531959456,45.03976190441407,77.75413112694196,0,48
2026-01-01 00:11:05,pump-001,2.8043888696943995,45.07041429320485,75.91677039179677,0,48
2026-01-01 00:12:03,pump-001,3.0995159633483462,44.81861686130182,76.08113109489251,0,48
2026-01-01 00:12:57,pump-001,2.777126881294193,45.208461821857966,76.2620502014283,0,48
2026-01-01 00:14:01,pump-001,3.24355510301005,45.26835970047512,74.59450939972767,0,48
2026-01-01 00:15:03,pump-001,3.172060464707985,46.12796637330105,75.76238627300368,0,48
2026-01-01 00:16:04,pump-001,3.0142646558866666,44.8501504415031,75.01121823725923,0,48
2026-01-01 00:17:03,pump-001,2.6467288527691526,44.31647297323035,77.47892941483589,0,48
2026-01-01 00:18:06,pump-001,3.2970945935172957,45.09572196844104,79.42593669975864,0,48
2026-01-01 00:19:05,pump-001,2.824037964055263,44.629893666050414,72.67639039355197,0,48
2026-01-01 00:20:02,pump-001,2.9467350204908342,44.92507639382866,76.06228142648932,0,48
2026-01-01 00:21:05,pump-001,3.131801654561053,45.51198906318085,77.93137935237814,0,48
2026-01-01 00:21:52,pump-001,3.035866428676524,44.79575070793417,76.40140150104887,0,48
2026-01-01 00:23:07,pump-001,3.219961944665454,45.40492319949535,76.39271383162531,0,48
2026-01-01 00:24:02,pump-001,3.0920691503988773,45.80985242594097,71.62152258511794,0,48
2026-01-01 00:25:03,pump-001,3.1359176428579785,45.35410201459678,75.83481012290224,0,48
2026-01-01 00:25:57,pump-001,3.3364255900115536,44.62830287156874,75.73143663998576,0,48
2026-01-01 00:27:00,pump-001,2.5277719906557623,44.34918098955278,73.38324416343224,0,48
2026-01-01 00:27:54,pump-001,3.117643073198471,43.97681105423767,74.08610131324522,0,48
2026-01-01 00:29:04,pump-001,2.8400977282678186,45.68149422310172,76.22415970201249,0,48
2026-01-01 00:29:56,pump-001,2.934207828598478,45.75266256065449,76.94733973277846,0,48
2026-01-01 00:31:07,pump-001,2.885827944080858,45.36833240474089,78.887014734096,0,48
2026-01-01 00:32:02,pump-001,3.117174313822348,44.96881062667336,77.14056048077296,0,48
2026-01-01 00:32:56,pump-001,2.8479645405647402,44.59649381406384,77.00127468247037,0,48
2026-01-01 00:34:08,pump-001,2.8479645405647402,44.59649381406384,77.00127468247037,0,48
2026-01-01 00:35:01,pump-001,3.0062190775942605,44.94856431810057,76.9197285815904,0,48
2026-01-01 00:36:03,pump-001,3.0693317532262805,44.82971170589584,78.39858663363077,0,48
